review_count,state,year_month,stars.x
187,OH,2019-07,2
843,TX,2019-08,5
184,FL,2018-08,5
843,TX,2017-11,5
843,TX,2019-01,5
184,FL,2019-08,5
562,FL,2019-10,2
67,GA,2019-12,5
184,FL,2018-05,1
68,MA,2019-01,5
562,FL,2017-01,4
492,FL,2021-01,2
492,FL,2019-08,4
248,FL,2019-09,5
184,FL,2020-03,5
67,GA,2012-09,5
105,OH,2012-08,5
110,GA,2017-12,5
53,FL,2019-05,5
479,OR,2018-07,3
68,MA,2018-05,5
248,FL,2020-05,5
83,OH,2015-11,5
843,TX,2021-01,5
843,TX,2020-07,4
105,OH,2017-11,3
492,FL,2020-09,1
69,GA,2018-11,4
492,FL,2020-09,5
492,FL,2020-09,3
69,GA,2018-09,1
843,TX,2020-10,4
843,TX,2020-09,5
67,GA,2018-07,2
562,FL,2018-01,4
199,OR,2014-11,3
479,OR,2020-08,5
843,TX,2020-10,5
68,MA,2019-09,1
562,FL,2011-08,3
562,FL,2018-04,5
492,FL,2020-06,5
69,GA,2020-03,5
199,OR,2020-11,5
11,GA,2020-11,1
492,FL,2018-05,4
110,GA,2020-08,5
492,FL,2019-05,4
51,MA,2020-12,5
248,FL,2020-11,5
83,OH,2020-10,4
843,TX,2020-09,5
479,OR,2020-11,3
184,FL,2019-06,5
69,GA,2017-02,2
68,MA,2018-12,5
105,OH,2012-12,2
67,GA,2015-02,4
69,GA,2020-08,5
51,MA,2021-01,5
49,OH,2013-10,3
68,MA,2020-11,1
843,TX,2020-12,5
21,FL,2019-05,5
51,MA,2020-03,5
51,MA,2020-08,5
57,GA,2020-11,5
68,MA,2019-10,5
68,MA,2020-01,3
68,MA,2019-12,2
843,TX,2019-03,1
492,FL,2020-03,5
492,FL,2017-11,5
843,TX,2020-11,5
492,FL,2017-03,4
83,OH,2020-09,1
562,FL,2019-06,4
562,FL,2015-06,5
69,GA,2020-07,1
479,OR,2020-08,3
88,BC,2019-11,4
843,TX,2020-12,5
67,GA,2019-10,5
51,MA,2020-08,5
843,TX,2019-08,5
248,FL,2021-01,5
184,FL,2020-05,5
479,OR,2012-07,2
843,TX,2015-08,4
562,FL,2021-01,5
68,MA,2020-08,5
843,TX,2017-08,5
843,TX,2020-08,5
199,OR,2020-01,2
184,FL,2017-08,1
479,OR,2014-09,5
187,OH,2020-07,5
479,OR,2020-08,5
68,MA,2019-09,2
68,MA,2020-03,2
492,FL,2020-09,1
67,GA,2019-02,2
110,GA,2021-01,1
843,TX,2020-10,5
843,TX,2020-11,5
479,OR,2010-09,5
88,BC,2017-06,1
26,FL,2020-09,1
69,GA,2020-10,5
492,FL,2020-01,5
26,FL,2019-09,3
83,OH,2017-07,1
492,FL,2017-05,4
843,TX,2019-11,5
110,GA,2020-09,3
562,FL,2019-05,3
479,OR,2020-09,4
492,FL,2020-10,5
843,TX,2020-01,2
492,FL,2021-01,5
67,GA,2018-08,5
67,GA,2019-08,5
67,GA,2015-05,4
843,TX,2020-10,5
49,OH,2017-07,4
83,OH,2019-06,4
843,TX,2020-11,4
88,BC,2019-08,1
562,FL,2017-01,3
248,FL,2021-01,5
479,OR,2018-10,4
51,MA,2019-02,5
51,MA,2019-02,5
843,TX,2020-12,5
187,OH,2018-12,4
184,FL,2019-12,5
843,TX,2021-01,5
492,FL,2020-11,4
30,BC,2018-04,1
53,FL,2020-10,5
562,FL,2018-09,4
53,FL,2021-01,3
68,MA,2020-12,5
6,MA,2020-05,5
843,TX,2020-07,5
248,FL,2020-06,5
843,TX,2020-11,5
49,OH,2014-12,5
492,FL,2020-11,4
69,GA,2019-10,2
843,TX,2018-07,5
562,FL,2020-12,4
199,OR,2016-02,5
843,TX,2020-10,5
184,FL,2020-08,5
562,FL,2020-09,1
492,FL,2020-10,4
49,OH,2020-09,2
53,FL,2020-09,5
83,OH,2020-10,5
248,FL,2020-09,5
83,OH,2020-11,3
492,FL,2020-09,5
17,GA,2016-05,3
110,GA,2020-11,5
843,TX,2020-12,5
68,MA,2018-08,5
479,OR,2017-04,5
562,FL,2020-08,1
57,GA,2018-08,1
248,FL,2020-08,5
562,FL,2018-07,3
479,OR,2020-07,5
17,GA,2017-07,2
492,FL,2020-09,5
562,FL,2020-12,3
110,GA,2020-07,3
479,OR,2020-07,3
88,BC,2019-10,2
248,FL,2017-05,5
492,FL,2018-12,4
110,GA,2020-02,5
53,FL,2019-11,3
105,OH,2020-10,1
479,OR,2020-08,1
199,OR,2016-05,1
843,TX,2020-12,4
248,FL,2020-08,5
492,FL,2020-09,1
17,GA,2019-12,1
53,FL,2019-12,4
184,FL,2020-09,5
53,FL,2018-05,5
562,FL,2020-09,4
843,TX,2019-11,5
68,BC,2020-01,2
21,FL,2019-08,5
184,FL,2020-08,5
184,FL,2020-11,5
69,GA,2020-12,5
67,GA,2020-12,3
843,TX,2020-02,3
562,FL,2020-11,5
30,BC,2021-01,1
492,FL,2021-01,5
562,FL,2020-08,4
68,MA,2020-09,5
843,TX,2018-08,5
492,FL,2017-12,4
26,FL,2020-07,1
248,FL,2021-01,5
53,FL,2020-06,4
492,FL,2019-08,4
105,OH,2019-01,4
492,FL,2017-03,3
562,FL,2008-09,4
51,MA,2020-06,1
14,BC,2018-08,3
17,GA,2019-11,1
843,TX,2020-12,5
88,BC,2017-12,2
248,FL,2020-07,5
248,FL,2020-07,5
492,FL,2020-09,5
57,GA,2020-06,4
479,OR,2020-09,5
184,FL,2020-03,5
562,FL,2020-11,4
69,GA,2019-01,1
562,FL,2020-12,5
57,GA,2017-07,5
83,OH,2020-04,1
562,FL,2015-03,3
184,FL,2019-06,5
843,TX,2020-12,5
51,MA,2021-01,2
492,FL,2018-07,5
562,FL,2016-12,3
843,TX,2007-09,4
184,FL,2019-08,5
68,MA,2021-01,2
562,FL,2017-11,5
83,OH,2021-01,5
492,FL,2020-11,5
492,FL,2020-03,5
184,FL,2020-11,5
492,FL,2020-10,5
843,TX,2020-10,5
248,FL,2020-12,4
228,MA,2016-01,5
462,FL,2012-05,1
109,BC,2016-01,5
365,MA,2016-07,1
240,FL,2018-04,5
228,MA,2017-04,5
35,GA,2010-08,4
228,MA,2016-08,5
462,FL,2012-08,1
472,TX,2014-06,4
240,FL,2015-12,2
365,MA,2013-03,4
472,TX,2012-05,4
109,BC,2016-01,5
481,FL,2014-08,4
481,FL,2018-09,4
481,FL,2015-06,1
162,MA,2014-10,1
240,OR,2012-07,5
39,FL,2017-12,1
240,FL,2017-03,5
481,FL,2014-06,5
481,FL,2015-07,5
481,FL,2018-03,5
159,TX,2016-11,4
228,MA,2017-06,5
462,FL,2014-12,1
64,OR,2013-01,4
462,FL,2012-05,1
77,BC,2015-06,5
308,MA,2012-06,5
472,TX,2008-05,1
228,MA,2018-05,4
472,TX,2015-09,5
308,MA,2010-11,5
250,FL,2012-07,4
70,FL,2012-05,4
365,MA,2017-08,2
481,FL,2015-06,5
39,FL,2018-02,3
481,FL,2016-11,3
240,FL,2018-05,5
365,MA,2015-12,4
462,FL,2017-03,5
481,FL,2016-10,5
240,OR,2010-01,4
308,MA,2011-03,4
34,MA,2013-05,4
240,OR,2012-05,3
365,MA,2015-10,1
240,FL,2015-03,3
228,MA,2018-07,4
308,MA,2011-08,5
240,FL,2015-08,5
462,FL,2014-08,4
159,TX,2016-03,2
240,FL,2014-10,5
481,FL,2016-10,2
240,FL,2016-07,3
157,MA,2018-05,5
472,TX,2016-06,3
240,FL,2018-08,4
65,GA,2018-03,2
481,FL,2015-07,4
250,FL,2016-10,3
39,FL,2017-10,5
157,MA,2016-03,4
157,MA,2018-08,4
481,FL,2018-04,5
472,TX,2013-06,4
481,FL,2013-02,2
462,FL,2018-01,4
472,TX,2012-04,3
228,MA,2016-12,1
159,TX,2017-01,3
64,OR,2015-08,1
162,MA,2014-01,5
240,FL,2018-07,5
77,BC,2018-05,3
77,BC,2016-11,5
308,MA,2011-05,2
308,MA,2017-07,3
472,TX,2011-12,2
240,FL,2016-03,5
250,FL,2016-10,5
70,MA,2014-07,2
162,MA,2010-05,5
228,MA,2017-11,3
240,OR,2014-07,4
308,MA,2014-11,2
308,MA,2011-02,3
240,OR,2016-06,4
308,MA,2015-01,5
228,MA,2017-04,5
462,FL,2017-09,2
308,MA,2012-10,4
240,OR,2012-03,5
308,MA,2015-01,4
43,BC,2018-06,3
481,FL,2014-04,3
228,MA,2018-02,5
228,MA,2016-08,5
308,MA,2015-03,5
365,MA,2014-10,5
472,TX,2012-04,5
228,MA,2018-05,4
365,MA,2014-06,3
481,FL,2014-11,1
472,TX,2015-02,4
70,MA,2011-09,3
157,MA,2017-03,5
228,MA,2015-12,4
157,MA,2015-06,5
109,BC,2016-12,2
481,FL,2016-05,3
481,FL,2014-03,4
365,MA,2014-02,5
48,GA,2018-09,5
159,TX,2015-08,4
43,BC,2016-03,3
240,OR,2015-10,5
157,MA,2018-03,5
159,TX,2015-12,5
472,TX,2014-05,5
308,MA,2016-12,5
365,MA,2017-12,4
240,FL,2016-01,5
481,FL,2013-10,4
308,MA,2013-08,4
39,OH,2008-08,5
65,GA,2014-09,3
81,OR,2016-08,1
462,FL,2017-05,2
365,MA,2014-04,3
472,TX,2018-06,5
462,FL,2013-07,2
462,FL,2017-05,1
472,TX,2016-03,5
240,OR,2014-01,4
250,FL,2012-09,4
481,FL,2017-01,2
162,MA,2017-06,4
308,MA,2015-05,1
240,FL,2017-01,4
308,MA,2013-09,2
481,FL,2018-07,4
250,FL,2018-04,5
365,MA,2017-12,4
481,FL,2016-12,4
462,FL,2015-08,5
65,GA,2014-07,1
462,FL,2013-05,5
472,TX,2012-11,5
228,MA,2016-10,1
462,FL,2015-10,1
70,FL,2014-09,4
228,MA,2016-01,5
39,FL,2017-06,5
162,MA,2011-04,4
308,MA,2017-08,5
77,BC,2011-08,4
64,OR,2017-01,5
228,MA,2016-01,5
365,MA,2016-01,4
308,MA,2017-08,4
64,OR,2011-03,5
481,FL,2018-01,4
308,MA,2011-02,3
77,BC,2016-09,2
240,FL,2013-10,1
308,MA,2013-08,4
481,FL,2016-04,3
462,FL,2014-04,3
70,FL,2018-07,5
162,MA,2011-03,4
365,MA,2014-10,4
365,MA,2015-07,5
35,GA,2016-04,4
228,MA,2017-01,5
64,OR,2018-06,5
481,FL,2015-01,4
462,FL,2017-06,5
250,FL,2018-09,5
159,TX,2014-11,5
472,TX,2018-03,5
18,FL,2018-09,4
481,FL,2014-12,5
250,FL,2009-03,4
109,BC,2017-06,3
472,TX,2013-09,2
240,FL,2015-03,5
308,MA,2018-03,4
365,MA,2015-05,5
39,FL,2018-04,1
481,FL,2015-01,3
162,MA,2012-01,5
365,MA,2012-09,4
77,BC,2017-10,5
308,MA,2011-04,5
77,BC,2017-03,5
240,OR,2011-04,5
462,FL,2013-12,1
109,BC,2018-09,5
70,FL,2015-02,1
481,FL,2015-09,1
472,TX,2015-01,5
365,MA,2015-04,4
365,MA,2013-07,3
481,FL,2018-06,3
250,FL,2016-01,3
365,MA,2013-03,2
162,MA,2014-04,5
250,FL,2014-04,1
472,TX,2014-10,5
472,TX,2012-10,4
39,OH,2015-04,4
462,FL,2016-05,4
64,OR,2016-11,5
162,MA,2015-02,1
365,MA,2013-09,4
67,FL,2016-11,5
67,FL,2012-03,3
472,TX,2010-07,4
240,OR,2017-04,5
157,MA,2015-04,4
157,MA,2014-06,5
240,OR,2009-10,5
472,TX,2014-02,5
240,FL,2013-12,3
70,FL,2013-12,4
228,MA,2016-01,5
109,BC,2016-02,4
472,TX,2016-01,5
365,MA,2013-03,5
472,TX,2017-06,5
462,FL,2014-08,3
240,OR,2013-10,2
250,FL,2013-10,5
365,MA,2012-12,4
481,FL,2016-03,4
228,MA,2015-11,5
81,OR,2016-06,1
34,MA,2013-11,4
472,TX,2014-02,5
228,MA,2017-02,5
462,FL,2018-02,5
481,FL,2015-10,4
109,BC,2016-08,4
481,FL,2015-04,2
472,TX,2008-08,4
481,FL,2018-09,1
35,GA,2013-08,4
462,FL,2013-06,2
48,GA,2014-08,5
308,MA,2014-12,4
308,MA,2014-08,4
472,TX,2016-01,3
228,MA,2017-05,5
481,FL,2016-05,2
250,FL,2015-03,5
462,FL,2017-05,3
162,MA,2017-12,4
240,OR,2009-08,5
81,OR,2014-07,1
240,OR,2011-03,2
481,FL,2012-12,4
64,OR,2015-02,4
462,FL,2016-06,2
462,FL,2017-08,1
109,BC,2016-04,4
462,FL,2015-01,2
228,MA,2016-01,5
462,FL,2013-08,3
240,OR,2013-04,4
481,FL,2017-10,1
481,FL,2012-03,3
365,MA,2013-01,4
365,MA,2017-04,4
19,FL,2013-05,2
77,BC,2018-09,1
228,MA,2018-05,5
240,OR,2017-05,5
481,FL,2014-02,3
365,MA,2012-06,4
472,TX,2015-03,3
240,FL,2015-01,4
308,MA,2016-07,2
308,MA,2015-10,4
365,MA,2013-01,4
250,FL,2018-09,4
481,FL,2017-04,2
472,TX,2014-04,5
162,MA,2016-05,2
240,FL,2013-02,5
240,FL,2014-04,4
157,MA,2015-06,4
472,TX,2012-03,4
481,FL,2018-06,1
162,MA,2012-06,3
308,MA,2012-07,3
462,FL,2014-01,5
70,FL,2014-06,5
48,GA,2016-04,4
162,MA,2016-03,1
240,FL,2017-11,1
481,FL,2015-10,4
472,TX,2016-05,1
77,BC,2014-07,4
250,FL,2015-02,1
481,FL,2017-06,3
39,FL,2018-05,1
77,BC,2015-03,5
19,FL,2018-09,2
34,FL,2018-04,5
308,MA,2010-11,2
34,MA,2015-03,5
365,MA,2013-03,4
77,BC,2012-03,4
228,MA,2017-06,5
65,GA,2015-09,4
481,FL,2015-06,3
462,FL,2014-03,5
462,FL,2017-06,1
162,MA,2013-11,1
472,TX,2018-04,3
462,FL,2015-10,5
162,MA,2017-07,3
472,TX,2016-11,4
250,FL,2017-12,5
162,MA,2014-12,2
240,FL,2015-10,4
481,FL,2018-09,2
308,MA,2013-10,2
159,TX,2017-07,5
159,TX,2010-01,1
308,MA,2015-02,4
365,MA,2014-02,5
481,FL,2012-10,5
472,TX,2008-12,2
109,BC,2018-01,4
472,TX,2014-04,5
308,MA,2013-05,4
109,BC,2017-11,4
365,MA,2015-10,5
250,FL,2015-04,3
240,OR,2017-03,5
65,GA,2017-01,2
481,FL,2011-12,1
81,OR,2016-02,2
462,FL,2017-09,1
365,MA,2012-06,4
365,MA,2016-01,4
462,FL,2017-11,3
462,FL,2017-06,4
481,FL,2014-04,1
472,TX,2009-05,3
481,FL,2015-08,2
250,FL,2017-07,5
472,TX,2014-09,5
109,BC,2015-04,2
365,MA,2018-09,4
462,FL,2014-06,5
18,FL,2015-10,4
481,FL,2014-02,5
109,BC,2016-01,5
228,MA,2015-11,5
462,FL,2018-01,4
365,MA,2017-01,4
109,BC,2018-04,2
228,MA,2015-12,4
481,FL,2015-03,1
308,MA,2011-05,5
70,MA,2015-12,2
308,MA,2011-04,4
65,GA,2017-01,4
65,GA,2014-03,3
250,FL,2017-05,5
77,BC,2017-03,4
462,FL,2015-08,4
308,MA,2015-11,5
481,FL,2016-09,4
365,MA,2016-02,5
240,FL,2017-03,5
365,MA,2014-01,4
472,TX,2014-10,5
365,MA,2017-02,3
472,TX,2013-03,4
462,FL,2015-01,2
228,MA,2017-02,5
481,FL,2015-04,3
70,FL,2014-03,3
481,FL,2013-08,5
159,TX,2017-08,2
481,FL,2016-04,3
481,FL,2016-06,1
70,MA,2014-06,2
308,MA,2013-10,1
240,FL,2014-05,1
308,MA,2011-01,4
250,FL,2017-04,5
81,OR,2013-04,4
34,MA,2013-10,5
250,FL,2017-09,1
250,FL,2016-09,1
159,TX,2013-04,2
308,MA,2016-08,4
65,GA,2013-10,4
481,FL,2015-07,2
481,FL,2018-03,5
159,TX,2018-06,1
159,TX,2016-10,2
462,FL,2015-08,2
35,GA,2015-07,1
481,FL,2011-08,5
481,FL,2016-08,3
365,MA,2015-01,4
481,FL,2017-08,3
240,FL,2017-07,1
472,TX,2014-09,5
481,FL,2016-09,4
365,MA,2014-12,5
365,MA,2016-05,4
228,MA,2016-06,1
462,FL,2012-06,5
365,MA,2016-07,4
481,FL,2012-12,4
64,OR,2016-08,5
157,MA,2018-10,1
462,FL,2016-03,3
365,MA,2016-01,5
365,MA,2012-08,4
472,TX,2015-03,4
240,OR,2016-04,5
240,OR,2016-02,4
109,BC,2015-09,4
365,MA,2016-12,5
365,MA,2016-08,2
65,GA,2017-08,1
250,FL,2018-04,4
64,OR,2016-12,3
240,OR,2013-01,5
481,FL,2014-09,4
240,FL,2015-09,5
67,FL,2010-01,4
250,FL,2014-04,4
462,FL,2014-08,1
462,FL,2017-10,2
19,FL,2015-08,4
48,GA,2013-10,5
81,OR,2009-05,5
481,FL,2018-05,4
77,BC,2011-09,4
159,TX,2011-10,3
462,FL,2013-10,4
462,FL,2015-10,1
462,FL,2017-07,4
462,FL,2016-02,2
481,FL,2015-07,4
159,TX,2010-05,4
481,FL,2015-02,5
481,FL,2013-10,4
77,BC,2017-01,5
472,TX,2017-09,1
77,BC,2014-08,5
159,TX,2008-12,3
228,MA,2016-02,4
462,FL,2015-06,4
64,OR,2017-12,1
70,MA,2014-08,2
481,FL,2015-12,4
109,BC,2017-01,5
250,FL,2017-08,3
462,FL,2016-06,5
240,FL,2017-06,1
472,TX,2010-03,1
250,FL,2013-08,5
472,TX,2018-09,4
462,FL,2013-10,1
240,OR,2013-08,5
240,FL,2017-04,1
65,GA,2018-08,5
481,FL,2011-08,5
162,MA,2015-11,5
240,OR,2012-08,4
65,GA,2016-11,5
250,FL,2014-04,5
162,MA,2012-07,1
240,FL,2017-07,1
70,FL,2014-01,4
365,MA,2013-06,5
240,OR,2009-08,3
462,FL,2017-03,1
43,BC,2017-03,3
365,MA,2014-03,4
308,MA,2012-06,4
240,FL,2017-07,4
70,FL,2018-05,1
365,MA,2017-03,1
308,MA,2013-04,3
472,TX,2014-12,4
250,FL,2012-08,3
472,TX,2008-05,4
481,FL,2015-04,1
365,MA,2017-09,4
481,FL,2017-01,1
228,MA,2016-06,5
159,TX,2014-09,5
365,MA,2015-01,5
365,MA,2015-01,2
250,FL,2009-01,5
240,FL,2014-08,4
65,GA,2018-04,4
472,TX,2016-07,5
64,OR,2016-08,5
472,TX,2017-04,5
65,GA,2012-01,4
365,MA,2015-01,4
240,OR,2010-03,5
308,MA,2012-04,3
481,FL,2011-08,3
162,MA,2013-06,4
240,FL,2015-12,1
250,FL,2017-01,5
159,TX,2018-03,3
157,MA,2015-09,5
365,MA,2018-01,5
70,FL,2018-08,5
240,FL,2015-04,4
70,FL,2015-10,1
70,MA,2013-07,4
308,MA,2010-08,2
472,TX,2010-01,4
462,FL,2014-01,5
240,OR,2010-10,5
481,FL,2014-06,1
65,GA,2016-06,4
365,MA,2015-06,5
365,MA,2016-01,3
472,TX,2015-04,1
240,FL,2013-08,5
481,FL,2017-08,2
34,FL,2012-05,1
157,MA,2015-07,5
481,FL,2014-02,1
240,FL,2014-04,4
228,MA,2016-08,5
70,MA,2017-01,3
472,TX,2018-09,1
365,MA,2013-02,4
67,FL,2013-11,3
365,MA,2017-06,5
462,FL,2014-12,1
365,MA,2015-10,4
462,FL,2017-04,5
70,MA,2012-03,2
472,TX,2017-12,4
77,BC,2016-07,5
308,MA,2011-07,5
462,FL,2013-10,2
70,MA,2018-05,2
65,GA,2015-10,4
159,TX,2015-03,5
472,TX,2012-05,1
228,MA,2016-02,5
481,FL,2015-05,4
472,TX,2012-05,4
18,FL,2017-05,3
240,FL,2015-06,5
481,FL,2016-05,3
308,MA,2010-11,3
159,TX,2012-11,2
250,FL,2014-02,5
308,MA,2013-07,5
250,FL,2013-06,4
77,BC,2018-08,5
228,MA,2016-08,5
308,MA,2012-10,1
81,OR,2012-10,4
365,MA,2016-04,2
365,MA,2017-05,4
240,OR,2017-01,4
308,MA,2011-10,5
39,OH,2017-06,5
308,MA,2016-01,3
77,BC,2016-08,4
365,MA,2014-09,4
250,FL,2017-10,5
162,MA,2011-10,2
462,FL,2016-11,4
308,MA,2015-04,1
77,BC,2013-06,2
365,MA,2016-02,2
159,TX,2008-08,2
240,OR,2012-10,5
308,MA,2015-04,1
481,FL,2013-08,3
48,GA,2018-05,4
481,FL,2013-04,4
308,MA,2015-09,5
365,MA,2018-02,4
462,FL,2015-11,1
240,OR,2015-11,3
35,GA,2014-12,5
65,GA,2017-07,3
481,FL,2018-06,3
157,MA,2017-09,5
481,FL,2016-08,1
64,OR,2013-10,3
308,MA,2016-09,2
472,TX,2012-02,3
159,TX,2013-10,1
481,FL,2016-04,3
472,TX,2010-01,1
240,FL,2014-08,5
365,MA,2016-10,5
472,TX,2015-12,3
472,TX,2008-09,5
462,FL,2015-04,5
162,MA,2013-08,1
19,FL,2017-01,3
159,TX,2015-04,5
365,MA,2016-12,5
308,MA,2011-06,5
240,FL,2015-03,4
159,TX,2011-05,2
365,MA,2014-06,2
472,TX,2014-11,2
462,FL,2013-01,2
43,BC,2017-10,5
365,MA,2016-07,2
472,TX,2013-08,2
481,FL,2014-11,2
462,FL,2014-06,1
308,MA,2016-07,2
472,TX,2013-10,5
472,TX,2011-08,1
162,MA,2014-11,2
462,FL,2015-09,2
365,MA,2018-06,5
162,MA,2013-02,4
70,MA,2011-03,2
81,OR,2011-02,1
240,OR,2015-03,5
472,TX,2018-05,5
240,OR,2013-02,5
472,TX,2017-03,3
43,BC,2018-01,4
462,FL,2014-08,1
481,FL,2018-01,5
481,FL,2014-12,5
481,FL,2011-12,2
462,FL,2016-03,1
481,FL,2011-10,4
472,TX,2014-08,4
481,FL,2015-08,1
472,TX,2013-06,3
240,FL,2016-01,3
228,MA,2018-02,5
308,MA,2011-02,5
162,MA,2015-10,4
308,MA,2017-01,5
472,TX,2011-07,5
65,GA,2017-05,3
462,FL,2015-05,1
481,FL,2016-11,3
462,FL,2015-02,5
228,MA,2016-02,4
481,FL,2014-08,2
159,TX,2016-04,5
481,FL,2016-06,1
462,FL,2014-02,1
228,MA,2016-01,5
481,FL,2016-07,3
365,MA,2014-01,5
365,MA,2015-01,5
462,FL,2014-12,3
462,FL,2017-02,4
365,MA,2015-10,3
250,FL,2017-01,5
308,MA,2015-03,4
481,FL,2014-10,4
472,TX,2012-07,4
250,FL,2017-04,5
240,OR,2011-02,3
159,TX,2014-09,3
365,MA,2014-10,1
162,MA,2011-06,5
240,OR,2014-01,3
462,FL,2017-10,5
240,FL,2018-09,4
157,MA,2017-06,4
159,TX,2014-05,4
481,FL,2017-03,1
35,GA,2012-07,4
162,MA,2013-02,4
462,FL,2018-05,5
240,OR,2009-03,4
481,FL,2017-12,4
35,GA,2014-08,4
77,BC,2017-02,5
365,MA,2013-05,2
308,MA,2012-06,5
43,BC,2016-03,4
159,TX,2015-08,5
308,MA,2017-10,1
365,MA,2016-10,3
65,GA,2013-10,4
34,FL,2011-10,1
308,MA,2010-12,5
159,TX,2011-02,3
472,TX,2010-07,3
43,BC,2018-03,5
472,TX,2015-03,5
162,MA,2014-01,4
472,TX,2012-10,5
157,MA,2014-11,4
472,TX,2012-03,3
67,FL,2017-10,5
308,MA,2015-01,5
250,FL,2016-06,1
462,FL,2015-12,4
472,TX,2015-10,4
462,FL,2018-05,1
70,MA,2010-08,5
157,MA,2015-07,5
365,MA,2017-02,4
481,FL,2016-06,2
308,MA,2014-01,5
472,TX,2008-05,2
481,FL,2015-05,2
240,OR,2010-03,5
472,TX,2017-08,4
48,GA,2018-04,5
77,BC,2013-07,4
481,FL,2014-10,4
462,FL,2015-06,3
240,FL,2016-06,2
48,GA,2016-11,4
159,TX,2018-03,1
308,MA,2014-09,4
228,MA,2015-11,5
70,FL,2017-03,1
481,FL,2015-05,2
67,FL,2018-06,1
308,MA,2011-06,3
472,TX,2012-04,5
462,FL,2017-02,5
472,TX,2015-03,5
228,MA,2018-05,4
365,MA,2016-12,4
472,TX,2017-05,5
162,MA,2016-08,5
9,FL,2016-08,4
67,FL,2014-02,5
65,GA,2014-09,1
365,MA,2014-10,5
250,FL,2017-10,3
462,FL,2017-08,1
35,GA,2008-06,4
462,FL,2015-10,5
308,MA,2013-05,5
308,MA,2015-09,4
481,FL,2012-05,4
162,MA,2010-09,3
77,BC,2010-05,1
162,MA,2012-03,4
365,MA,2016-07,5
240,OR,2016-04,5
308,MA,2011-07,4
109,BC,2018-07,3
240,OR,2017-06,5
462,FL,2018-03,1
64,OR,2014-04,4
481,FL,2015-03,4
462,FL,2015-09,5
28,OR,2016-03,1
472,TX,2014-09,1
308,MA,2016-08,4
240,FL,2016-07,4
472,TX,2017-06,4
481,FL,2018-06,2
157,MA,2015-11,3
462,FL,2015-08,1
64,OR,2015-04,2
35,GA,2017-11,5
109,BC,2018-08,4
162,MA,2016-08,5
481,FL,2017-01,5
481,FL,2016-07,3
65,GA,2016-11,3
240,FL,2016-10,3
159,TX,2015-03,2
70,MA,2010-08,3
472,TX,2016-10,5
240,FL,2015-03,4
462,FL,2016-07,1
240,OR,2010-03,5
472,TX,2016-02,5
70,MA,2015-05,4
240,OR,2014-10,4
228,MA,2016-02,4
157,MA,2016-07,5
159,TX,2008-09,3
472,TX,2012-01,2
481,FL,2017-06,1
365,MA,2012-12,4
67,FL,2016-04,4
365,MA,2012-08,4
481,FL,2015-03,5
365,MA,2015-01,4
157,MA,2015-05,4
162,MA,2017-05,4
462,FL,2017-08,1
240,OR,2010-01,5
81,OR,2016-01,1
365,MA,2016-05,5
228,MA,2016-12,5
462,FL,2016-04,2
472,TX,2015-05,3
228,MA,2016-10,5
162,MA,2015-04,5
308,MA,2015-05,5
365,MA,2015-10,4
157,MA,2017-03,5
162,MA,2015-09,5
472,TX,2018-09,1
308,MA,2012-07,5
64,OR,2014-04,5
481,FL,2014-06,2
308,MA,2016-08,1
228,MA,2016-05,4
240,FL,2014-05,5
250,FL,2017-03,5
48,GA,2013-08,5
308,MA,2018-03,4
308,MA,2014-01,4
250,FL,2012-06,4
472,TX,2012-07,4
70,MA,2015-11,4
481,FL,2014-05,5
67,FL,2016-07,1
228,MA,2015-11,5
472,TX,2017-12,5
462,FL,2018-08,5
472,TX,2008-06,2
81,OR,2015-08,1
19,FL,2015-09,5
228,MA,2015-11,5
365,MA,2016-08,1
481,FL,2012-04,1
472,TX,2011-07,4
67,FL,2014-10,4
35,GA,2015-11,3
159,TX,2014-03,4
240,FL,2018-04,3
162,MA,2018-02,4
159,TX,2007-07,3
481,FL,2017-10,4
472,TX,2014-03,5
159,TX,2014-10,5
462,FL,2017-02,1
481,FL,2014-05,4
159,TX,2011-07,1
162,MA,2016-03,2
472,TX,2012-05,4
481,FL,2017-03,3
109,BC,2018-05,2
481,FL,2016-05,2
34,FL,2010-09,3
34,FL,2016-11,2
472,TX,2012-03,5
308,MA,2012-05,5
240,FL,2018-08,1
462,FL,2016-11,1
365,MA,2017-04,4
462,FL,2016-01,1
365,MA,2017-03,5
159,TX,2013-08,2
39,OH,2011-12,4
109,BC,2016-01,1
77,BC,2016-11,5
228,MA,2018-03,5
240,OR,2014-11,1
162,MA,2013-01,2
472,TX,2012-05,4
365,MA,2017-01,5
481,FL,2017-09,4
308,MA,2011-10,4
365,MA,2012-08,4
9,FL,2016-08,5
308,MA,2010-10,5
462,FL,2018-03,1
365,MA,2012-09,4
462,FL,2014-10,4
481,FL,2017-10,5
481,FL,2018-09,2
462,FL,2018-03,3
240,FL,2016-02,1
240,OR,2012-01,4
162,MA,2014-06,4
228,MA,2015-12,4
81,OR,2010-03,5
472,TX,2011-12,3
240,OR,2015-08,3
462,FL,2015-11,5
250,FL,2017-12,5
462,FL,2015-10,1
481,FL,2017-01,4
365,MA,2014-01,5
162,MA,2016-12,4
472,TX,2014-06,4
481,FL,2015-08,1
472,TX,2018-03,4
308,MA,2012-07,3
481,FL,2012-02,4
240,FL,2014-11,5
